44.0961 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
44.0968 	INFO 	Loaded monitor calibration from ['2025_03_11 15:24']
45.8267 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CE36EB5660>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001CE36EB5600>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001CE40D9AFB0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
45.8269 	EXP 	window1: backgroundImage = ''
45.8269 	EXP 	window1: backgroundFit = 'none'
45.8675 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8691 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8707 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8727 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8747 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8758 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8773 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8794 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8801 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8809 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8826 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8842 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8856 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8872 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8886 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8896 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8904 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8909 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8914 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8924 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8929 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.8932 	DEBUG 	Uploading Texture Font fontname to graphics card
45.9299 	DEBUG 	Upload of Texture Font fontname complete
45.9362 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.9372 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.9382 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
45.9384 	DEBUG 	Uploading Texture Font fontname to graphics card
45.9392 	DEBUG 	Upload of Texture Font fontname complete
45.9411 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
45.9411 	EXP 	window1: recordFrameIntervals = False
46.1816 	EXP 	window1: recordFrameIntervals = True
46.3648 	EXP 	Screen (0) actual frame rate measured at 60.14Hz
46.3648 	EXP 	window1: recordFrameIntervals = False
46.3710 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3716 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3726 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3738 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3750 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3762 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3767 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3778 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3790 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3800 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
46.3804 	DEBUG 	Uploading Texture Font fontname to graphics card
46.3810 	DEBUG 	Upload of Texture Font fontname complete
46.4294 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
50.5919 	INFO 	keyboard.Keyboard is using iohub backend.
50.5920 	EXP 	Estimulo_ICE: status = STARTED
50.6494 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
50.6538 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
50.6666 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1.    ,  1.    , -0.0039]), fillColorSpace='rgb', fillRGB=array([-1.    ,  1.    , -0.0039]), interpolate=True, lineColor=array([-1.    ,  1.    , -0.0039]), lineColorSpace='rgb', lineRGB=array([-1.    ,  1.    , -0.0039]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.005, 0.005]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
50.6707 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
