6.6845 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
6.6852 	INFO 	Loaded monitor calibration from ['2025_03_11 15:24']
7.3634 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F0FB53E080>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001F0FB53D450>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001F0F3A808B0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.3635 	EXP 	window1: backgroundImage = ''
7.3635 	EXP 	window1: backgroundFit = 'none'
7.3707 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3715 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3722 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3733 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3742 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3747 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3756 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3767 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3770 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3774 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3782 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3790 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3797 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3805 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3811 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3820 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3829 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3835 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3840 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3851 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3855 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3859 	DEBUG 	Uploading Texture Font fontname to graphics card
7.3880 	DEBUG 	Upload of Texture Font fontname complete
7.3941 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3952 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3962 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.3964 	DEBUG 	Uploading Texture Font fontname to graphics card
7.3973 	DEBUG 	Upload of Texture Font fontname complete
7.3992 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
7.3993 	EXP 	window1: recordFrameIntervals = False
7.5671 	EXP 	window1: recordFrameIntervals = True
7.7505 	EXP 	Screen (0) actual frame rate measured at 59.92Hz
7.7505 	EXP 	window1: recordFrameIntervals = False
7.7568 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7574 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7583 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7596 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7607 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7619 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7625 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7636 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7648 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7659 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
7.7662 	DEBUG 	Uploading Texture Font fontname to graphics card
7.7667 	DEBUG 	Upload of Texture Font fontname complete
7.7780 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
10.3988 	INFO 	keyboard.Keyboard is using iohub backend.
10.3988 	EXP 	Estimulo_ICE: status = STARTED
10.4043 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
10.4077 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
10.4111 	EXP 	Created polygon = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1.    ,  1.    , -0.0039]), fillColorSpace='rgb', fillRGB=array([-1.    ,  1.    , -0.0039]), interpolate=True, lineColor=array([-1.    ,  1.    , -0.0039]), lineColorSpace='rgb', lineRGB=array([-1.    ,  1.    , -0.0039]), lineWidth=1.0, name='polygon', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.005, 0.005]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.4145 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
10.4182 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
10.4207 	EXP 	Created polygon_2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-2.0, draggable=False, fillColor=array([-1.    ,  1.    , -0.0039]), fillColorSpace='rgb', fillRGB=array([-1.    ,  1.    , -0.0039]), interpolate=True, lineColor=array([-1.    ,  1.    , -0.0039]), lineColorSpace='rgb', lineRGB=array([-1.    ,  1.    , -0.0039]), lineWidth=1.0, name='polygon_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.005, 0.005]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
10.4241 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
10.4275 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
