7.7580 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
7.7588 	INFO 	Loaded monitor calibration from ['2025_03_11 15:24']
8.2127 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013EA546C4F0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x0000013EA546C490>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000013EA4A099C0>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.2128 	EXP 	window1: backgroundImage = ''
8.2128 	EXP 	window1: backgroundFit = 'none'
8.2218 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2226 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2234 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2244 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2254 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2259 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2267 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2290 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2298 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2306 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2316 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2324 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2331 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2339 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2346 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2355 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2363 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2368 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2373 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2386 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2390 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2394 	DEBUG 	Uploading Texture Font fontname to graphics card
8.2417 	DEBUG 	Upload of Texture Font fontname complete
8.2488 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2499 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2509 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.2511 	DEBUG 	Uploading Texture Font fontname to graphics card
8.2521 	DEBUG 	Upload of Texture Font fontname complete
8.2541 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
8.2542 	EXP 	window1: recordFrameIntervals = False
8.4306 	EXP 	window1: recordFrameIntervals = True
8.6143 	EXP 	Screen (0) actual frame rate measured at 59.99Hz
8.6143 	EXP 	window1: recordFrameIntervals = False
8.6200 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6207 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6217 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6229 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6240 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6251 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6257 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6267 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6279 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6291 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
8.6295 	DEBUG 	Uploading Texture Font fontname to graphics card
