5.5928 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.5955 	INFO 	Loaded monitor calibration from ['2025_03_11 15:24']
6.1972 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DBA186B130>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001DBA186B0D0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001DBA0E1C640>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
6.1973 	EXP 	window1: backgroundImage = ''
6.1973 	EXP 	window1: backgroundFit = 'none'
6.2043 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2051 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2059 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2069 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2078 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2083 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2091 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2102 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2107 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2112 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2121 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2130 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2137 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2145 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2152 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2160 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2168 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2172 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2177 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2188 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2192 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2196 	DEBUG 	Uploading Texture Font fontname to graphics card
6.2217 	DEBUG 	Upload of Texture Font fontname complete
6.2287 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2299 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2309 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.2312 	DEBUG 	Uploading Texture Font fontname to graphics card
6.2320 	DEBUG 	Upload of Texture Font fontname complete
6.2341 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
6.2341 	EXP 	window1: recordFrameIntervals = False
6.4150 	EXP 	window1: recordFrameIntervals = True
6.5944 	EXP 	Screen (0) actual frame rate measured at 61.28Hz
6.5944 	EXP 	window1: recordFrameIntervals = False
6.6020 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6027 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6040 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6057 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6072 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6087 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6095 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6109 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6125 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6139 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.6144 	DEBUG 	Uploading Texture Font fontname to graphics card
6.6149 	DEBUG 	Upload of Texture Font fontname complete
6.6261 	WARNING 	launchHubServer: If using the iohub mouse or eyetracker devices, fullScr should be True.
8.7215 	INFO 	keyboard.Keyboard is using iohub backend.
8.7216 	INFO 	keyboard.Keyboard is using iohub backend.
8.7216 	INFO 	keyboard.Keyboard is using iohub backend.
8.7217 	INFO 	keyboard.Keyboard is using iohub backend.
8.7217 	INFO 	keyboard.Keyboard is using iohub backend.
8.7218 	INFO 	keyboard.Keyboard is using iohub backend.
8.7218 	INFO 	keyboard.Keyboard is using iohub backend.
8.7218 	EXP 	Estimulo_ICE: status = STARTED
8.7262 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=False, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
8.7288 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='gaborVert.png', interpolate=False, mask=None, maskParams=None, name='image_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='cm', win=Window(...))
