5.4075 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
5.4083 	INFO 	Loaded monitor calibration from ['2025_03_11 15:24']
5.9294 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000246544C54B0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000246544C5450>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002465E367160>, multiSample=False, name='window1', numSamples=2, pos=[560.0, 240.0], screen=0, size=array([800, 600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.9294 	EXP 	window1: backgroundImage = ''
5.9294 	EXP 	window1: backgroundFit = 'none'
5.9370 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9378 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9387 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9397 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9407 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9412 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9420 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9431 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9435 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9439 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9446 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9455 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9462 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9470 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9477 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9486 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9495 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9502 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9507 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9518 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9523 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9527 	DEBUG 	Uploading Texture Font fontname to graphics card
5.9564 	DEBUG 	Upload of Texture Font fontname complete
5.9632 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9642 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9652 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
5.9656 	DEBUG 	Uploading Texture Font fontname to graphics card
5.9673 	DEBUG 	Upload of Texture Font fontname complete
5.9700 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.9700 	EXP 	window1: recordFrameIntervals = False
6.1354 	EXP 	window1: recordFrameIntervals = True
6.3179 	EXP 	Screen (0) actual frame rate measured at 60.01Hz
6.3179 	EXP 	window1: recordFrameIntervals = False
6.3277 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.3286 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.3302 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.3322 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.3341 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.3361 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.3370 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.3387 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
6.3406 	DEBUG 	TextBox2 loaded 1 chars with 0 blanks and 1 valid
